datetime,GHI,Temperature,Relative Humidity,CAISO,grid_risk
2022-12-03 08:00:00,0,4.7,92.83,23470.32,0
2022-12-03 09:00:00,0,4.8,94.67,24209.74,0
2022-12-03 10:00:00,0,4.9,95.43,24709.87,0
2022-12-03 11:00:00,0,4.8,96.72,24762.1,0
2022-12-03 12:00:00,0,5.1,94.65,24334.59,0
2022-12-03 13:00:00,0,6.1,91.14,24255.94,0
2022-12-03 14:00:00,0,6.6,91.89,24072.37,0
2022-12-03 15:00:00,0,6.8,93.78,24123.88,0
2022-12-03 16:00:00,102,7.8,92.15,25030.55,0
2022-12-03 17:00:00,54,9.0,89.28,26271.2,0
2022-12-03 18:00:00,221,10.4,85.72,26132.67,0
2022-12-03 19:00:00,117,11.7,81.09,25634.78,0
2022-12-03 20:00:00,21,12.5,77.32,25206.72,0
2022-12-03 21:00:00,114,12.7,76.75,24572.04,0
2022-12-03 22:00:00,69,12.7,77.39,23412.88,0
2022-12-03 23:00:00,40,12.3,79.94,22337.75,0
2022-12-04 00:00:00,10,11.0,86.83,22048.76,0
2022-12-04 01:00:00,0,10.0,90.61,21369.83,0
2022-12-04 02:00:00,0,9.5,93.61,20745.27,0
2022-12-04 03:00:00,0,9.3,94.76,20506.86,0
2022-12-04 04:00:00,0,9.0,96.09,20296.39,0
2022-12-04 05:00:00,0,8.8,96.9,20689.53,0
2022-12-04 06:00:00,0,8.7,97.29,21222.71,0
2022-12-04 07:00:00,0,8.8,96.68,21479.48,0
2022-12-04 08:00:00,0,9.0,96.2,21724.88,0
2022-12-04 09:00:00,0,9.3,95.14,22189.47,0
2022-12-04 10:00:00,0,9.4,95.18,21897.97,0
2022-12-04 11:00:00,0,9.6,94.8,21808.85,0
2022-12-04 12:00:00,0,9.7,94.59,22141.73,0
2022-12-04 13:00:00,0,9.8,94.55,22301.52,0
2022-12-04 14:00:00,0,9.9,94.15,22529.43,0
2022-12-04 15:00:00,0,10.0,94.3,22925.5,0
2022-12-04 16:00:00,47,11.5,90.83,23910.46,0
2022-12-04 17:00:00,260,12.7,86.25,25993.75,0
2022-12-04 18:00:00,228,13.5,79.29,26031.57,0
2022-12-04 19:00:00,377,14.3,70.48,25698.69,0
2022-12-04 20:00:00,509,14.8,65.63,25205.13,0
2022-12-04 21:00:00,478,14.6,65.95,24792.04,0
2022-12-04 22:00:00,258,14.5,67.42,23513.15,0
2022-12-04 23:00:00,260,13.9,72.35,22437.01,0
2022-12-05 00:00:00,69,12.4,83.08,21471.16,0
2022-12-05 01:00:00,0,11.4,88.64,21272.03,0
2022-12-05 02:00:00,0,11.2,90.91,21113.65,0
2022-12-05 03:00:00,0,11.0,92.78,20825.7,0
2022-12-05 04:00:00,0,10.9,93.72,20562.52,0
2022-12-05 05:00:00,0,10.8,94.32,21491.15,0
2022-12-05 06:00:00,0,10.6,95.22,23604.27,0
2022-12-05 07:00:00,0,10.3,96.32,25109.42,0
2022-12-05 08:00:00,0,10.2,96.65,25635.99,0
2022-12-05 09:00:00,0,10.2,96.48,25038.6,0
2022-12-05 10:00:00,0,10.2,96.07,25265.98,0
2022-12-05 11:00:00,0,10.2,95.62,25276.87,0
2022-12-05 12:00:00,0,10.1,95.33,24788.78,0
2022-12-05 13:00:00,0,10.0,95.0,24726.68,0
2022-12-05 14:00:00,0,9.7,95.78,24287.94,0
2022-12-05 15:00:00,0,9.8,95.14,24471.74,0
2022-12-05 16:00:00,74,11.7,91.06,26037.69,0
2022-12-05 17:00:00,166,13.0,86.35,28088.41,0
2022-12-05 18:00:00,391,13.8,78.1,28061.04,0
2022-12-05 19:00:00,477,14.3,71.54,27648.8,0
2022-12-05 20:00:00,507,14.5,68.54,27014.24,0
2022-12-05 21:00:00,477,14.4,67.72,26083.24,0
2022-12-05 22:00:00,392,14.1,68.34,24508.96,0
2022-12-05 23:00:00,260,13.6,71.12,23192.48,0
2022-12-06 00:00:00,103,12.1,81.3,23014.42,0
2022-12-06 01:00:00,0,10.6,89.48,22400.58,0
2022-12-06 02:00:00,0,10.4,91.79,22137.54,0
2022-12-06 03:00:00,0,10.4,92.15,21847.95,0
2022-12-06 04:00:00,0,10.2,93.11,22160.81,0
2022-12-06 05:00:00,0,9.9,94.53,22849.98,0
2022-12-06 06:00:00,0,9.7,95.36,24885.7,0
2022-12-06 07:00:00,0,9.5,96.26,26450.21,0
2022-12-06 08:00:00,0,9.4,96.28,27227.19,0
2022-12-06 09:00:00,0,9.3,95.93,25927.4,0
2022-12-06 10:00:00,0,9.2,95.7,24901.13,0
2022-12-06 11:00:00,0,9.1,95.25,24673.35,0
2022-12-06 12:00:00,0,9.0,94.71,24697.2,0
2022-12-06 13:00:00,0,8.9,94.6,24915.4,0
2022-12-06 14:00:00,0,8.8,94.38,25050.94,0
2022-12-06 15:00:00,0,8.8,93.56,24947.67,0
2022-12-06 16:00:00,45,9.2,92.5,26389.07,0
2022-12-06 17:00:00,29,10.1,89.59,28512.11,0
2022-12-06 18:00:00,137,11.0,85.44,28589.57,0
2022-12-06 19:00:00,282,11.9,79.19,28282.51,0
2022-12-06 20:00:00,500,12.4,73.28,27732.11,0
2022-12-06 21:00:00,235,12.7,69.48,26766.92,0
2022-12-06 22:00:00,375,12.9,67.06,25151.81,0
2022-12-06 23:00:00,257,12.8,67.6,23687.64,0
2022-12-07 00:00:00,102,11.6,76.07,23334.82,0
2022-12-07 01:00:00,0,10.5,78.14,22791.76,0
2022-12-07 02:00:00,0,9.9,79.49,22733.83,0
2022-12-07 03:00:00,0,9.4,81.5,22579.3,0
2022-12-07 04:00:00,0,8.9,84.62,22330.44,0
2022-12-07 05:00:00,0,8.7,85.96,23449.29,0
2022-12-07 06:00:00,0,8.7,85.97,25734.79,0
2022-12-07 07:00:00,0,8.8,85.26,27025.11,0
2022-12-07 08:00:00,0,8.9,84.57,27091.84,0
2022-12-07 09:00:00,0,8.9,84.54,25867.3,0
2022-12-07 10:00:00,0,8.8,84.89,25306.43,0
2022-12-07 11:00:00,0,8.6,86.02,24480.51,0
2022-12-07 12:00:00,0,8.5,87.07,24158.71,0
2022-12-07 13:00:00,0,8.4,88.29,24030.4,0
2022-12-07 14:00:00,0,8.3,89.21,24541.39,0
2022-12-07 15:00:00,0,8.2,90.3,25141.31,0
2022-12-07 16:00:00,98,9.1,86.52,26621.16,0
2022-12-07 17:00:00,128,10.6,77.96,28740.81,0
2022-12-07 18:00:00,392,12.7,66.63,28835.59,0
2022-12-07 19:00:00,480,13.9,60.53,28567.12,0
2022-12-07 20:00:00,511,14.4,58.89,28056.17,0
2022-12-07 21:00:00,480,14.6,58.49,27118.23,0
2022-12-07 22:00:00,394,14.4,59.59,25513.8,0
2022-12-07 23:00:00,260,13.7,63.75,23983.71,0
2022-12-08 00:00:00,102,11.7,77.01,23169.37,0
2022-12-08 01:00:00,0,9.7,88.28,22726.23,0
2022-12-08 02:00:00,0,9.1,94.49,22737.35,0
2022-12-08 03:00:00,0,8.9,97.6,22572.83,0
2022-12-08 04:00:00,0,8.9,98.51,22421.31,0
2022-12-08 05:00:00,0,9.0,98.11,23799.8,0
2022-12-08 06:00:00,0,9.2,96.51,26156.42,0
2022-12-08 07:00:00,0,9.4,94.54,27465.3,0
2022-12-08 08:00:00,0,9.3,94.17,27483.22,0
2022-12-08 09:00:00,0,8.9,95.85,26426.22,0
2022-12-08 10:00:00,0,8.3,98.62,25671.0,0
2022-12-08 11:00:00,0,8.0,99.19,24960.81,0
2022-12-08 12:00:00,0,7.9,98.83,25121.83,0
2022-12-08 13:00:00,0,7.8,98.91,25536.54,0
2022-12-08 14:00:00,0,7.7,99.04,25597.71,0
2022-12-08 15:00:00,0,7.7,98.87,26003.17,0
2022-12-08 16:00:00,43,8.9,92.49,27184.55,0
2022-12-08 17:00:00,183,10.0,87.71,29069.87,0
2022-12-08 18:00:00,258,11.1,82.23,28991.47,0
2022-12-08 19:00:00,341,11.8,78.84,28657.76,0
2022-12-08 20:00:00,312,12.3,76.42,28139.8,0
2022-12-08 21:00:00,327,12.7,74.39,27207.94,0
2022-12-08 22:00:00,205,13.0,72.65,25575.47,0
2022-12-08 23:00:00,100,12.8,73.65,23995.24,0
2022-12-09 00:00:00,16,11.7,81.18,22856.03,0
2022-12-09 01:00:00,0,11.1,86.73,22367.0,0
2022-12-09 02:00:00,0,11.3,87.43,21759.27,0
2022-12-09 03:00:00,0,11.3,89.47,21629.9,0
2022-12-09 04:00:00,0,11.3,91.36,21956.48,0
2022-12-09 05:00:00,0,11.4,91.9,23396.28,0
2022-12-09 06:00:00,0,11.3,92.45,25700.55,0
2022-12-09 07:00:00,0,10.8,93.52,27114.15,0
2022-12-09 08:00:00,0,10.1,93.13,26716.71,0
2022-12-09 09:00:00,0,9.6,92.0,25619.85,0
2022-12-09 10:00:00,0,9.0,90.58,24956.83,0
2022-12-09 11:00:00,0,8.6,87.14,24434.99,0
2022-12-09 12:00:00,0,8.4,83.94,24240.27,0
2022-12-09 13:00:00,0,8.5,80.14,24672.35,0
2022-12-09 14:00:00,0,8.5,77.64,24772.05,0
2022-12-09 15:00:00,0,8.3,76.84,25030.2,0
2022-12-09 16:00:00,63,9.1,76.58,26268.63,0
2022-12-09 17:00:00,184,10.9,60.2,28182.27,0
2022-12-09 18:00:00,324,12.4,45.29,28031.75,0
2022-12-09 19:00:00,348,13.2,41.76,27643.14,0
2022-12-09 20:00:00,341,13.6,41.38,27057.91,0
2022-12-09 21:00:00,135,13.5,41.84,26459.83,0
2022-12-09 22:00:00,82,13.4,42.58,25159.7,0
2022-12-09 23:00:00,17,13.0,45.16,23819.82,0
2022-12-10 00:00:00,69,11.1,60.4,22775.99,0
2022-12-10 01:00:00,0,10.2,65.28,22120.67,0
2022-12-10 02:00:00,0,10.3,68.0,21704.78,0
2022-12-10 03:00:00,0,10.1,72.6,21463.1,0
2022-12-10 04:00:00,0,9.8,79.3,21303.49,0
2022-12-10 05:00:00,0,9.7,86.05,21567.12,0
2022-12-10 06:00:00,0,9.7,91.74,22432.59,0
2022-12-10 07:00:00,0,10.1,93.13,23230.2,0
2022-12-10 08:00:00,0,10.4,92.7,24378.07,0
2022-12-10 09:00:00,0,10.7,90.81,24335.14,0
2022-12-10 10:00:00,0,11.0,88.89,24000.67,0
2022-12-10 11:00:00,0,11.2,89.02,23993.63,0
2022-12-10 12:00:00,0,11.4,90.01,24238.57,0
2022-12-10 13:00:00,0,11.7,90.89,24023.03,0
2022-12-10 14:00:00,0,12.2,91.1,23488.61,0
2022-12-10 15:00:00,0,12.8,91.23,23674.4,0
2022-12-10 16:00:00,38,13.6,90.88,24893.51,0
2022-12-10 17:00:00,5,14.2,90.85,26538.82,0
2022-12-10 18:00:00,83,14.5,91.09,26406.98,0
2022-12-10 19:00:00,61,14.5,91.26,25901.37,0
2022-12-10 20:00:00,95,14.5,89.22,25344.86,0
2022-12-10 21:00:00,165,14.3,86.92,24876.78,0
2022-12-10 22:00:00,167,14.0,84.89,23754.11,0
2022-12-10 23:00:00,75,13.4,85.45,22820.04,0
2022-12-11 00:00:00,41,12.4,89.58,21843.94,0
2022-12-11 01:00:00,0,11.4,93.86,21199.02,0
2022-12-11 02:00:00,0,11.0,95.68,20578.13,0
2022-12-11 03:00:00,0,10.9,95.49,20213.54,0
2022-12-11 04:00:00,0,11.0,94.33,20580.62,0
2022-12-11 05:00:00,0,11.3,92.34,20844.68,0
2022-12-11 06:00:00,0,11.3,91.82,21573.55,0
2022-12-11 07:00:00,0,11.1,92.64,22463.82,0
2022-12-11 08:00:00,0,10.9,92.13,23034.24,0
2022-12-11 09:00:00,0,10.6,90.54,23096.1,0
2022-12-11 10:00:00,0,9.7,89.91,22696.69,0
2022-12-11 11:00:00,0,8.7,89.77,22815.73,0
2022-12-11 12:00:00,0,8.5,87.78,23030.46,0
2022-12-11 13:00:00,0,8.5,87.07,22835.3,0
2022-12-11 14:00:00,0,8.5,86.91,23315.61,0
2022-12-11 15:00:00,0,8.5,85.4,23924.32,0
2022-12-11 16:00:00,60,9.0,83.29,25445.27,0
2022-12-11 17:00:00,216,9.8,79.44,27387.98,0
2022-12-11 18:00:00,379,10.7,73.52,27423.79,0
2022-12-11 19:00:00,467,11.6,67.42,27111.5,0
2022-12-11 20:00:00,348,11.9,65.26,26722.01,0
2022-12-11 21:00:00,339,11.9,65.86,26036.06,0
2022-12-11 22:00:00,157,11.3,70.23,24661.64,0
2022-12-11 23:00:00,21,10.4,77.53,23140.04,0
2022-12-12 00:00:00,23,9.5,84.74,22255.81,0
2022-12-12 01:00:00,0,9.2,87.93,22034.95,0
2022-12-12 02:00:00,0,9.3,88.42,22027.81,0
2022-12-12 03:00:00,0,9.3,89.16,21769.27,0
2022-12-12 04:00:00,0,9.3,89.59,22175.47,0
2022-12-12 05:00:00,0,9.2,89.67,23094.28,0
2022-12-12 06:00:00,0,9.0,88.22,25414.14,0
2022-12-12 07:00:00,0,8.7,87.25,27134.21,0
2022-12-12 08:00:00,0,8.3,89.01,27617.31,0
2022-12-12 09:00:00,0,8.1,90.71,27567.81,0
2022-12-12 10:00:00,0,7.8,91.18,25722.32,0
2022-12-12 11:00:00,0,7.6,90.61,25333.49,0
2022-12-12 12:00:00,0,7.4,90.12,24743.9,0
2022-12-12 13:00:00,0,7.1,90.14,25065.74,0
2022-12-12 14:00:00,0,6.7,90.83,25140.76,0
2022-12-12 15:00:00,0,6.2,91.78,25528.32,0
2022-12-12 16:00:00,44,7.4,87.42,27229.37,0
2022-12-12 17:00:00,196,8.8,78.36,29838.99,0
2022-12-12 18:00:00,384,10.4,66.76,30047.57,0
2022-12-12 19:00:00,474,11.4,60.08,29668.6,0
2022-12-12 20:00:00,508,12.1,56.22,28891.18,0
2022-12-12 21:00:00,481,12.3,54.97,27906.43,0
2022-12-12 22:00:00,398,12.2,55.27,26250.0,0
2022-12-12 23:00:00,266,11.8,57.96,24591.34,0
2022-12-13 00:00:00,107,10.1,70.22,23864.88,0
2022-12-13 01:00:00,0,8.8,74.15,23892.15,0
2022-12-13 02:00:00,0,8.3,78.04,23566.57,0
2022-12-13 03:00:00,0,8.1,80.86,23317.53,0
2022-12-13 04:00:00,0,8.0,82.23,23661.44,0
2022-12-13 05:00:00,0,8.0,82.52,25068.67,0
2022-12-13 06:00:00,0,7.8,83.63,27592.52,0
2022-12-13 07:00:00,0,7.8,83.29,28905.6,0
2022-12-13 08:00:00,0,7.7,83.34,28860.19,0
2022-12-13 09:00:00,0,7.4,84.17,27353.13,0
2022-12-13 10:00:00,0,7.1,84.82,26263.74,0
2022-12-13 11:00:00,0,6.8,85.25,25381.19,0
2022-12-13 12:00:00,0,6.3,86.92,24949.49,0
2022-12-13 13:00:00,0,5.9,88.22,24609.38,0
2022-12-13 14:00:00,0,5.5,89.27,24583.83,0
2022-12-13 15:00:00,0,5.3,89.7,25400.22,0
2022-12-13 16:00:00,89,6.7,84.1,27089.2,0
2022-12-13 17:00:00,249,8.5,73.58,29549.68,0
2022-12-13 18:00:00,385,10.5,61.21,29724.8,0
2022-12-13 19:00:00,476,11.9,55.38,29458.75,0
2022-12-13 20:00:00,510,12.8,53.29,29078.74,0
2022-12-13 21:00:00,483,13.1,52.59,28400.45,0
2022-12-13 22:00:00,399,13.2,51.87,27217.12,0
2022-12-13 23:00:00,267,12.7,56.69,25725.22,0
2022-12-14 00:00:00,107,11.0,68.47,24189.73,0
2022-12-14 01:00:00,0,9.6,71.82,23730.69,0
2022-12-14 02:00:00,0,8.7,79.85,23516.47,0
2022-12-14 03:00:00,0,8.2,86.12,23543.09,0
2022-12-14 04:00:00,0,8.1,88.26,23486.18,0
2022-12-14 05:00:00,0,8.2,87.84,24909.78,0
2022-12-14 06:00:00,0,8.2,87.42,27345.33,0
2022-12-14 07:00:00,0,8.2,86.53,28323.94,0
2022-12-14 08:00:00,0,7.8,87.68,27814.99,0
2022-12-14 09:00:00,0,7.1,90.5,27084.11,0
2022-12-14 10:00:00,0,6.5,92.49,25934.21,0
2022-12-14 11:00:00,0,6.0,93.63,25325.92,0
2022-12-14 12:00:00,0,5.5,94.23,24391.57,0
2022-12-14 13:00:00,0,5.0,94.44,24522.82,0
2022-12-14 14:00:00,0,4.6,93.99,24840.14,0
2022-12-14 15:00:00,0,4.2,94.1,25683.37,0
2022-12-14 16:00:00,84,5.7,85.18,27245.64,0
2022-12-14 17:00:00,242,7.2,76.96,29702.19,0
2022-12-14 18:00:00,380,9.1,67.58,29859.9,0
2022-12-14 19:00:00,442,10.9,58.12,29801.25,0
2022-12-14 20:00:00,487,12.1,51.77,29420.54,0
2022-12-14 21:00:00,476,12.6,49.99,28533.52,0
2022-12-14 22:00:00,383,12.7,50.17,26795.66,0
2022-12-14 23:00:00,247,12.4,54.58,25098.8,0
2022-12-15 00:00:00,106,11.1,60.52,24097.49,0
2022-12-15 01:00:00,0,9.9,61.95,23375.16,0
2022-12-15 02:00:00,0,9.2,64.73,23024.36,0
2022-12-15 03:00:00,0,8.6,67.81,22748.95,0
2022-12-15 04:00:00,0,8.1,70.65,23192.19,0
2022-12-15 05:00:00,0,7.9,72.35,24558.69,0
2022-12-15 06:00:00,0,7.5,75.31,26994.53,0
2022-12-15 07:00:00,0,7.0,78.77,28303.24,0
2022-12-15 08:00:00,0,6.4,82.43,28292.77,0
2022-12-15 09:00:00,0,5.8,85.47,27527.81,0
2022-12-15 10:00:00,0,5.1,88.77,26224.13,0
2022-12-15 11:00:00,0,4.6,91.07,25420.58,0
2022-12-15 12:00:00,0,4.3,92.69,24833.67,0
2022-12-15 13:00:00,0,3.9,95.52,24582.25,0
2022-12-15 14:00:00,0,3.6,97.9,24886.6,0
2022-12-15 15:00:00,0,3.6,98.05,25729.41,0
2022-12-15 16:00:00,85,5.3,88.48,27542.18,0
2022-12-15 17:00:00,177,7.0,80.09,29383.04,0
2022-12-15 18:00:00,382,8.9,71.23,29303.81,0
2022-12-15 19:00:00,474,10.7,63.63,29233.91,0
2022-12-15 20:00:00,502,12.3,57.42,28884.56,0
2022-12-15 21:00:00,477,13.1,56.32,28134.31,0
2022-12-15 22:00:00,386,13.4,55.86,26500.48,0
2022-12-15 23:00:00,218,13.1,60.46,25140.4,0
2022-12-16 00:00:00,77,11.7,65.44,24411.25,0
2022-12-16 01:00:00,0,10.4,69.55,23864.97,0
2022-12-16 02:00:00,0,9.6,74.37,23486.01,0
2022-12-16 03:00:00,0,9.1,76.95,23437.77,0
2022-12-16 04:00:00,0,8.7,78.61,23143.42,0
2022-12-16 05:00:00,0,8.0,82.82,24347.3,0
2022-12-16 06:00:00,0,7.4,86.82,26487.64,0
2022-12-16 07:00:00,0,6.7,91.39,27847.5,0
2022-12-16 08:00:00,0,5.9,96.42,27741.46,0
2022-12-16 09:00:00,0,5.5,98.56,27005.43,0
2022-12-16 10:00:00,0,5.0,100.0,25478.31,0
2022-12-16 11:00:00,0,4.7,100.0,24118.84,0
2022-12-16 12:00:00,0,4.3,100.0,23837.08,0
2022-12-16 13:00:00,0,4.0,100.0,23827.35,0
2022-12-16 14:00:00,0,3.9,100.0,24055.61,0
2022-12-16 15:00:00,0,3.9,98.13,24524.77,0
2022-12-16 16:00:00,82,6.0,84.04,26326.15,0
2022-12-16 17:00:00,241,7.8,74.79,28550.33,0
2022-12-16 18:00:00,381,9.9,66.0,28342.94,0
2022-12-16 19:00:00,474,11.6,59.68,28000.74,0
2022-12-16 20:00:00,512,12.7,55.92,27623.83,0
2022-12-16 21:00:00,483,13.3,55.17,27058.08,0
2022-12-16 22:00:00,397,13.6,55.72,25873.6,0
2022-12-16 23:00:00,266,13.1,61.39,24477.46,0
2022-12-17 00:00:00,107,10.7,73.28,23880.85,0
2022-12-17 01:00:00,0,9.2,73.88,22954.69,0
2022-12-17 02:00:00,0,8.5,75.1,22912.88,0
2022-12-17 03:00:00,0,7.8,77.09,22628.1,0
2022-12-17 04:00:00,0,7.3,77.93,22680.42,0
2022-12-17 05:00:00,0,6.7,79.62,23168.86,0
2022-12-17 06:00:00,0,6.1,81.86,24166.53,0
2022-12-17 07:00:00,0,5.7,83.57,24930.35,0
2022-12-17 08:00:00,0,5.3,86.16,25503.17,0
2022-12-17 09:00:00,0,5.0,89.07,25062.14,0
2022-12-17 10:00:00,0,4.6,92.45,24802.34,0
2022-12-17 11:00:00,0,4.3,94.94,23619.6,0
2022-12-17 12:00:00,0,3.9,97.34,22898.61,0
2022-12-17 13:00:00,0,3.6,97.98,22730.89,0
2022-12-17 14:00:00,0,3.4,97.2,22786.25,0
2022-12-17 15:00:00,0,3.2,96.7,23364.47,0
2022-12-17 16:00:00,79,5.1,85.08,24817.75,0
2022-12-17 17:00:00,239,6.8,76.71,26950.82,0
2022-12-17 18:00:00,381,9.0,67.82,27046.47,0
2022-12-17 19:00:00,475,10.9,62.54,26740.13,0
2022-12-17 20:00:00,511,12.4,58.69,26407.41,0
2022-12-17 21:00:00,481,13.2,57.1,25933.04,0
2022-12-17 22:00:00,402,13.4,57.28,24996.3,0
2022-12-17 23:00:00,270,12.9,62.57,23685.89,0
2022-12-18 00:00:00,111,10.7,72.15,22787.58,0
2022-12-18 01:00:00,0,9.4,71.22,22007.63,0
2022-12-18 02:00:00,0,8.7,72.37,21675.26,0
2022-12-18 03:00:00,0,8.1,74.05,21466.1,0
2022-12-18 04:00:00,0,7.7,75.6,21652.35,0
2022-12-18 05:00:00,0,7.1,78.53,21867.41,0
2022-12-18 06:00:00,0,6.5,81.96,22801.12,0
2022-12-18 07:00:00,0,5.9,85.79,23534.03,0
2022-12-18 08:00:00,0,5.5,88.51,23618.61,0
2022-12-18 09:00:00,0,5.0,91.77,23244.29,0
2022-12-18 10:00:00,0,4.5,94.35,23173.97,0
2022-12-18 11:00:00,0,4.0,96.69,22189.15,0
2022-12-18 12:00:00,0,3.6,98.64,22290.1,0
2022-12-18 13:00:00,0,3.2,100.0,22535.55,0
2022-12-18 14:00:00,0,2.9,100.0,22877.19,0
2022-12-18 15:00:00,0,2.9,100.0,22943.58,0
2022-12-18 16:00:00,78,4.6,89.8,24391.48,0
2022-12-18 17:00:00,237,6.0,82.84,26757.22,0
2022-12-18 18:00:00,380,8.1,75.44,27111.86,0
2022-12-18 19:00:00,471,10.2,68.01,27062.76,0
2022-12-18 20:00:00,507,11.7,61.91,26810.99,0
2022-12-18 21:00:00,480,12.5,58.3,26168.81,0
2022-12-18 22:00:00,398,12.8,57.42,25012.72,0
2022-12-18 23:00:00,268,12.3,62.16,23753.8,0
2022-12-19 00:00:00,110,10.4,70.55,22884.75,0
2022-12-19 01:00:00,0,8.9,73.1,22715.51,0
2022-12-19 02:00:00,0,7.9,78.58,22413.3,0
2022-12-19 03:00:00,0,6.9,85.35,22406.81,0
2022-12-19 04:00:00,0,6.2,90.34,22778.0,0
2022-12-19 05:00:00,0,5.7,94.09,23959.08,0
2022-12-19 06:00:00,0,5.1,98.32,26253.66,0
2022-12-19 07:00:00,0,4.4,100.0,27698.66,0
2022-12-19 08:00:00,0,3.9,100.0,28312.88,0
2022-12-19 09:00:00,0,4.0,100.0,28199.36,0
2022-12-19 10:00:00,0,4.0,100.0,27701.35,0
2022-12-19 11:00:00,0,3.9,99.11,26630.36,0
2022-12-19 12:00:00,0,3.8,96.49,26494.28,0
2022-12-19 13:00:00,0,3.6,96.06,26577.77,0
2022-12-19 14:00:00,0,3.7,95.14,26468.47,0
2022-12-19 15:00:00,0,3.9,94.41,26332.76,0
2022-12-19 16:00:00,36,4.2,93.59,27700.32,0
2022-12-19 17:00:00,159,4.9,91.36,29567.31,0
2022-12-19 18:00:00,256,5.8,87.51,29588.07,0
2022-12-19 19:00:00,300,6.8,83.01,29301.36,0
2022-12-19 20:00:00,372,7.7,78.73,28738.86,0
2022-12-19 21:00:00,340,8.2,76.23,27802.51,0
2022-12-19 22:00:00,227,8.6,74.24,26216.61,0
2022-12-19 23:00:00,79,8.5,75.11,24496.62,0
2022-12-20 00:00:00,43,7.4,81.58,23463.37,0
2022-12-20 01:00:00,0,6.6,84.28,22991.17,0
2022-12-20 02:00:00,0,6.3,84.85,22817.35,0
2022-12-20 03:00:00,0,6.1,85.31,22416.18,0
2022-12-20 04:00:00,0,6.0,85.49,22798.19,0
2022-12-20 05:00:00,0,5.9,85.69,24112.56,0
2022-12-20 06:00:00,0,5.9,85.66,26050.47,0
2022-12-20 07:00:00,0,6.0,85.18,27464.59,0
2022-12-20 08:00:00,0,6.0,85.53,27551.32,0
2022-12-20 09:00:00,0,6.0,85.55,26540.8,0
2022-12-20 10:00:00,0,5.7,86.85,25710.84,0
2022-12-20 11:00:00,0,5.4,88.01,25293.67,0
2022-12-20 12:00:00,0,4.9,90.26,24589.62,0
2022-12-20 13:00:00,0,4.6,91.76,24485.3,0
2022-12-20 14:00:00,0,4.6,91.57,24736.44,0
2022-12-20 15:00:00,0,4.8,90.31,25091.72,0
2022-12-20 16:00:00,50,6.1,83.94,26419.65,0
2022-12-20 17:00:00,170,7.4,77.69,28633.2,0
2022-12-20 18:00:00,356,9.1,71.01,28670.67,0
2022-12-20 19:00:00,247,10.9,65.47,28440.46,0
2022-12-20 20:00:00,440,12.3,60.92,27976.0,0
2022-12-20 21:00:00,462,12.9,59.49,27195.49,0
2022-12-20 22:00:00,286,13.1,58.73,26077.78,0
2022-12-20 23:00:00,111,12.7,61.7,24508.58,0
2022-12-21 00:00:00,63,11.3,68.95,23499.77,0
2022-12-21 01:00:00,0,10.5,67.72,23361.09,0
2022-12-21 02:00:00,0,10.1,69.07,23244.59,0
2022-12-21 03:00:00,0,9.7,70.39,22910.38,0
2022-12-21 04:00:00,0,9.4,71.03,22993.26,0
2022-12-21 05:00:00,0,9.2,71.15,24186.72,0
2022-12-21 06:00:00,0,9.2,70.88,26197.62,0
2022-12-21 07:00:00,0,9.1,70.8,27257.98,0
2022-12-21 08:00:00,0,8.9,72.05,27995.42,0
2022-12-21 09:00:00,0,8.2,75.89,27730.66,0
2022-12-21 10:00:00,0,7.4,80.44,26895.12,0
2022-12-21 11:00:00,0,6.8,83.94,26011.93,0
2022-12-21 12:00:00,0,6.6,84.91,25361.91,0
2022-12-21 13:00:00,0,6.4,85.77,25181.69,0
2022-12-21 14:00:00,0,6.3,86.22,25205.8,0
2022-12-21 15:00:00,0,6.1,87.63,25710.81,0
2022-12-21 16:00:00,70,7.5,82.61,26988.25,0
2022-12-21 17:00:00,221,9.0,75.31,28862.2,0
2022-12-21 18:00:00,356,11.0,67.05,28800.45,0
2022-12-21 19:00:00,340,12.6,62.39,28275.91,0
2022-12-21 20:00:00,483,13.7,61.52,27745.53,0
2022-12-21 21:00:00,415,14.4,61.86,26923.84,0
2022-12-21 22:00:00,356,14.7,63.18,25534.01,0
2022-12-21 23:00:00,232,14.5,66.7,24137.11,0
2022-12-22 00:00:00,85,13.0,75.81,23486.99,0
2022-12-22 01:00:00,0,12.0,77.98,22884.34,0
2022-12-22 02:00:00,0,11.4,81.39,22699.89,0
2022-12-22 03:00:00,0,10.7,85.51,22678.22,0
2022-12-22 04:00:00,0,10.3,87.08,22836.78,0
2022-12-22 05:00:00,0,9.9,88.56,23882.76,0
2022-12-22 06:00:00,0,9.3,91.56,25510.18,0
2022-12-22 07:00:00,0,8.7,95.11,26449.11,0
2022-12-22 08:00:00,0,8.2,98.01,26784.96,0
2022-12-22 09:00:00,0,8.1,97.43,26913.83,0
2022-12-22 10:00:00,0,8.0,96.69,26979.79,0
2022-12-22 11:00:00,0,7.9,96.44,26525.63,0
2022-12-22 12:00:00,0,7.8,96.19,25628.11,0
2022-12-22 13:00:00,0,7.7,96.27,24995.94,0
2022-12-22 14:00:00,0,7.7,95.74,24837.29,0
2022-12-22 15:00:00,0,7.8,94.81,25176.43,0
2022-12-22 16:00:00,44,8.2,92.68,26411.06,0
