,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563176,-,-,-,37.78,-122.41,0,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Wind Speed,Relative Humidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,14,0,12.6,0,42,42,3.3,87.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,15,0,13.3,0,76,76,3.2,84.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,16,0,14,0,171,171,3.1,82.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,17,0,14.9,1,266,266,3.1,79.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,18,0,15.6,66,427,483,3.2,77.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,19,0,16.2,190,521,698,3.2,75.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,20,0,16.8,869,162,998,3.4,73.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,21,0,17.2,879,151,980,3.5,72.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,22,0,17.3,865,143,900,3.6,71.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,5,31,23,0,17.2,832,134,770,3.7,70.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,0,0,16.6,764,126,597,3.7,72.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,1,0,15.7,644,111,396,3.6,74.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,2,0,14.4,431,84,194,3.5,80.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,3,0,12.8,66,27,32,3.2,89.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,4,0,12.2,0,0,0,3.1,92.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,5,0,11.8,0,0,0,3.1,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,6,0,11.6,0,0,0,3,94.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,7,0,11.4,0,0,0,3,95.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,8,0,11.2,0,0,0,2.9,95.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,9,0,11,0,0,0,2.8,96.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,10,0,10.9,0,0,0,2.7,96.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,11,0,10.9,0,0,0,2.7,96.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,12,0,11.1,0,0,0,2.5,95.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,13,0,11.8,6,9,10,2.4,92.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,14,0,12.8,318,79,145,2.5,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,15,0,13.7,545,122,339,2.4,84.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,16,0,14.9,684,146,540,2.3,79.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,17,0,15.9,775,157,724,2.5,75.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,18,0,16.9,873,138,882,2.8,72.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,19,0,17.6,899,140,977,3.1,69.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,20,0,18.2,910,140,1016,3.3,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,21,0,18.3,888,150,988,3.6,65.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,22,0,18.2,869,145,907,3.8,65.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,1,23,0,17.9,835,135,774,3.8,66.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,0,0,17.4,780,121,603,3.7,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,1,0,16.5,674,105,404,3.7,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,2,0,15,480,77,200,3.7,79.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,3,0,13.3,115,28,36,3.5,88.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,4,0,12.4,0,0,0,3.3,92.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,5,0,12,0,0,0,3.2,93.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,6,0,11.7,0,0,0,3.1,93.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,7,0,11.5,0,0,0,3,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,8,0,11.3,0,0,0,3,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,9,0,11.2,0,0,0,3,95.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,10,0,11.3,0,0,0,3.1,94.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,11,0,11.3,0,0,0,3.2,94.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,12,0,11.2,0,0,0,3.1,94.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,13,0,11.8,18,11,12,3,91.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,14,0,12.8,385,70,150,2.8,86.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,15,0,13.8,611,104,347,2.5,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,16,0,15.2,743,122,550,2.2,77.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,17,0,16.5,824,130,733,2,73.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,18,0,17.8,892,126,887,1.9,68.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,19,0,18.8,916,128,982,1.9,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,20,0,19.5,926,129,1021,2,63.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,21,0,19.9,907,137,994,2.3,61.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,22,0,19.9,888,133,913,2.7,61.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,2,23,0,19.6,857,125,782,2.9,62.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,0,0,18.9,799,113,608,3.2,64.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,1,0,17.7,702,96,409,3.4,69.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,2,0,15.9,520,71,205,3.5,77.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,3,0,13.9,153,27,38,3.2,87.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,4,0,12.9,0,0,0,3,91.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,5,0,12.2,0,0,0,2.8,93.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,6,0,11.7,0,0,0,2.7,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,7,0,11.2,0,0,0,2.6,96.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,8,0,10.9,0,0,0,2.6,97.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,9,0,10.7,0,0,0,2.6,97.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,10,0,10.6,0,0,0,2.5,97.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,11,0,10.4,0,0,0,2.4,98.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,12,0,10.2,0,0,0,2.3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,13,0,11.2,47,12,13,2.4,95.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,14,0,13,457,62,157,2.5,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,15,0,14.6,666,90,355,2.3,80.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,16,0,16.3,780,108,558,2.1,75.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,17,0,17.8,842,121,737,2.1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,18,0,19,891,124,884,2.1,65.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,19,0,19.9,910,131,979,2.2,63.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,20,0,20.4,911,134,1013,2.5,62.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,21,0,20.6,916,130,995,2.9,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,22,0,20.7,899,125,915,3.1,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,3,23,0,20.6,870,117,785,3.2,60.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,0,0,20.2,537,200,533,3,61.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,1,0,19.2,726,90,414,2.8,64.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,2,0,17.4,553,67,210,2.7,73.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,3,0,15.1,195,26,40,2.6,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,4,0,14,0,0,0,2.7,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,5,0,13.3,0,0,0,2.7,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,6,0,12.8,0,0,0,2.6,93.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,7,0,12.4,0,0,0,2.5,95.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,8,0,12,0,0,0,2.5,96.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,9,0,11.6,0,0,0,2.4,98.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,10,0,11.4,0,0,0,2.4,99.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,11,0,11.2,0,0,0,2.3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,12,0,10.9,0,0,0,2.2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,13,0,11.9,55,12,13,2,96.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,14,0,13.7,470,60,158,1.9,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,15,0,15.2,674,88,356,1.5,82.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,16,0,16.9,784,106,559,1.4,76.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,17,0,18.5,850,118,741,1.6,72.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,18,0,19.6,894,124,887,1.9,68.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,19,0,20.3,914,130,982,2.1,65.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,20,0,20.7,920,133,1020,2.2,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,21,0,20.8,908,137,995,2.3,61.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,22,0,20.7,888,134,914,2.4,60.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,4,23,0,20.3,849,128,780,2.5,59.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,0,0,19.5,785,118,606,2.6,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,1,0,18.1,678,102,406,2.7,65.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,2,0,16.2,490,77,204,2.5,74.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,3,0,14.2,130,29,38,2.2,85.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,4,0,13.3,0,0,0,2.3,89.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,5,0,12.8,0,0,0,2.3,91.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,6,0,12.5,0,0,0,2.3,92.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,7,0,12.3,0,0,0,2.4,92.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,8,0,12.1,0,0,0,2.5,93.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,9,0,12,0,0,0,2.5,93.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,10,0,11.8,0,0,0,2.4,94.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,11,0,11.7,0,0,0,2.3,95.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,12,0,11.8,0,0,0,2.4,94.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,13,0,12.2,27,11,12,2.7,92.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,14,0,13,0,61,61,2.9,88.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,15,0,14.1,69,185,213,3.1,84.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,16,0,15.2,98,322,379,3.7,79.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,17,0,16.3,781,139,712,3.9,74.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,18,0,17.1,512,313,751,3.6,71.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,19,0,17.8,335,422,735,3,69.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,20,0,18.3,544,333,858,2.6,67.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,21,0,18.8,241,521,749,2.5,66.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,22,0,19,483,326,750,2.7,67.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,5,23,0,18.7,750,162,739,3,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,0,0,17.9,683,146,572,3.4,71.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,1,0,16.6,565,127,381,3.5,75.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,2,0,15.2,49,132,145,3.1,80.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,3,0,14.3,0,21,21,2.7,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,4,0,14,0,0,0,3,87.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,5,0,13.7,0,0,0,3.4,89.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,6,0,13.6,0,0,0,3,89.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,7,0,13.6,0,0,0,2.7,90.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,8,0,13.8,0,0,0,2.8,90.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,9,0,13.8,0,0,0,2.9,91.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,10,0,13.6,0,0,0,2.5,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,11,0,13.5,0,0,0,1.9,91.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,12,0,13.7,0,0,0,1.8,90.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,13,0,14,0,7,7,2.1,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,14,0,14.4,2,56,56,2,87.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,15,0,14.7,0,32,32,1.4,85.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,16,0,14.9,33,221,240,2.4,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,17,0,15.9,0,78,78,3.2,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,18,0,17.3,2,224,225,3.1,75.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,19,0,18.3,1,222,223,2.7,72.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,20,0,18.8,198,436,627,2.6,71.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,21,0,19.2,396,357,732,2.7,70.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,22,0,19.1,109,437,532,2.9,70.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,6,23,0,18.6,3,309,312,3.1,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,0,0,17.8,468,232,525,3.1,74.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,1,0,16.7,209,215,309,3.1,78.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,2,0,15.5,397,87,192,2.9,82.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,3,0,14.6,0,18,18,2.5,86.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,4,0,14.2,0,0,0,2.2,88.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,5,0,14.1,0,0,0,2.1,89.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,6,0,14,0,0,0,2.1,90.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,7,0,14,0,0,0,2.1,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,8,0,14.1,0,0,0,2,91.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,9,0,14,0,0,0,2,91.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,10,0,13.8,0,0,0,2,92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,11,0,13.5,0,0,0,1.8,93.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,12,0,13.3,0,0,0,1.6,94.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,13,0,13.8,17,10,11,1.7,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,14,0,14.7,1,45,45,2.1,85.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,15,0,15.5,1,69,69,2.1,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,16,0,16.2,76,249,293,2.1,78.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,17,0,17.1,68,357,406,2.3,74.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,18,0,17.8,68,422,480,2.5,72.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,19,0,18.4,263,504,749,2.8,70.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,20,0,18.8,352,486,826,3.1,69.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,21,0,18.7,814,177,948,3.3,69.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,22,0,18.4,796,168,870,3.3,70.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,7,23,0,18.1,765,154,744,3.2,71.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,0,0,17.6,708,136,579,3,72.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,1,0,17,608,114,389,2.8,75.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,2,0,16.1,431,82,196,2.6,79.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,3,0,15.1,120,29,39,2.1,84.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,4,0,14.3,0,0,0,1.9,89.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,5,0,13.8,0,0,0,1.8,92.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,6,0,13.5,0,0,0,1.7,93.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,7,0,13.2,0,0,0,1.6,94.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,8,0,12.9,0,0,0,1.4,95.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,9,0,12.6,0,0,0,1.4,96.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,10,0,12.4,0,0,0,1.3,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,11,0,12.3,0,0,0,1.3,96.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,12,0,12.4,0,0,0,1.1,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,13,0,13.2,29,11,12,0.9,91.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,14,0,14.7,356,71,146,1.1,83.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,15,0,15.7,557,109,332,1.4,79.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,16,0,16.7,675,134,524,1.6,76.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,17,0,17.5,50,353,389,1.9,74.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,18,0,18.3,166,457,598,2.1,71.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,19,0,18.9,863,137,943,2.3,69.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,20,0,19.3,874,137,981,2.5,68.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,21,0,19.4,871,135,961,2.8,68.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,22,0,19.2,858,128,885,3.1,68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,8,23,0,18.8,829,116,756,3.2,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,9,0,0,17.9,779,103,591,3.3,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,9,1,0,16.8,692,86,400,3.3,75.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,9,2,0,15.5,532,63,206,3.1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,9,3,0,14.3,0,23,23,2.7,85.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,9,4,0,13.7,0,0,0,2.5,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,9,5,0,13.4,0,0,0,2.4,90.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,9,6,0,13.2,0,0,0,2.4,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
