Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563176,-,-,-,37.78,-122.41,0,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Wind Speed,Relative Humidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,5,19,0,20.2,2,350,351,3,74.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,5,20,0,20.6,78,464,540,2.8,72.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,5,21,0,21,821,170,947,2.8,70.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,5,22,0,21.4,170,480,630,2.9,68.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,5,23,0,21.4,88,383,451,2.9,67.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,0,0,21,3,239,240,2.9,66.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,1,0,20.1,684,96,404,3,67.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,2,0,18.8,503,73,206,2.9,70.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,3,0,16.7,141,29,40,2.6,79.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,4,0,15.4,0,0,0,2.7,85.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,5,0,14.5,0,0,0,2.7,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,6,0,14,0,0,0,2.9,93.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,7,0,13.6,0,0,0,2.7,95.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,8,0,13.3,0,0,0,2.5,97.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,9,0,12.9,0,0,0,2.6,99.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,10,0,12.7,0,0,0,2.5,99.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,11,0,12.4,0,0,0,2.7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,12,0,12.1,0,0,0,2.9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,13,0,12.8,33,13,14,3.4,94.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,14,0,14.1,412,67,154,3.9,87.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,15,0,15.8,630,99,351,4.2,77.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,16,0,17.6,754,117,553,4,66.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,17,0,19.1,834,128,739,3.5,59.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,18,0,20.5,888,129,888,3.1,54.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,19,0,21.7,912,133,984,3.1,49.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,20,0,22.4,920,133,1020,3.3,46.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,21,0,22.8,910,135,997,3.7,44.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,22,0,22.6,896,129,918,4.1,44.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,6,23,0,22.2,863,121,786,4.2,45.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,0,0,21.4,799,113,612,4.1,47.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,1,0,20,689,101,412,4.1,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,2,0,18,493,77,208,4,60.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,3,0,15.6,130,31,41,3.5,73.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,4,0,14.4,0,0,0,3.2,81.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,5,0,13.7,0,0,0,3,86.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,6,0,13.2,0,0,0,2.8,89.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,7,0,12.8,0,0,0,2.6,92.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,8,0,12.4,0,0,0,2.4,93.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,9,0,12.1,0,0,0,2.4,95.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,10,0,11.9,0,0,0,2.6,96.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,11,0,11.8,0,0,0,2.7,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,12,0,11.7,0,0,0,2.6,97.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,13,0,12.6,0,8,8,2.4,92.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,14,0,14.2,414,66,154,2.3,84.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,15,0,16.1,641,95,351,2,75.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,16,0,18.1,223,314,443,2,66.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,17,0,19.9,838,122,736,2.2,58.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,18,0,20.8,852,146,874,2.8,54.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,19,0,21.2,880,149,971,3.4,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,20,0,21.2,898,148,1015,4,52.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,21,0,21.1,737,237,936,4.3,52.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,22,0,20.8,580,293,804,4.8,52.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,7,23,0,20.1,846,133,786,5.1,53.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,0,0,19.1,787,118,611,5.2,55.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,1,0,17.9,689,99,411,4.8,58.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,2,0,16.6,512,72,208,4.3,63.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,3,0,15.2,165,29,42,4,72.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,4,0,14.3,0,0,0,3.9,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,5,0,13.7,0,0,0,3.8,83.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,6,0,13.5,0,0,0,3.8,85.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,7,0,13.6,0,0,0,3.7,85.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,8,0,13.6,0,0,0,3.4,85.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,9,0,13.7,0,0,0,3.1,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,10,0,13.6,0,0,0,3.2,85.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,11,0,13.4,0,0,0,3.1,86.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,12,0,13.2,0,0,0,2.9,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,13,0,13.5,0,8,8,3,85.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,14,0,14.9,10,77,79,3.2,76.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,15,0,16.7,392,144,301,3.6,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,16,0,18.1,779,87,538,3.6,62.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,17,0,19.5,680,168,667,3.6,58.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,18,0,20.7,865,111,850,3.8,57.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,19,0,21.2,884,118,944,3.9,57.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,20,0,21.5,649,243,870,3.9,56.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,21,0,21.6,830,159,946,4,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,22,0,21.4,520,296,756,4.1,58.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,8,23,0,20.9,479,266,636,4.2,60.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,0,0,20.3,584,199,565,4,61.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,1,0,19.4,436,167,365,4,63.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,2,0,17.9,40,116,126,3.9,68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,3,0,15.9,187,29,44,3.8,77.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,4,0,14.7,0,0,0,4.1,84.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,5,0,14.2,0,0,0,4.2,86.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,6,0,13.9,0,0,0,4.2,87.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,7,0,13.7,0,0,0,3.8,88.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,8,0,13.4,0,0,0,3.5,89.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,9,0,13.1,0,0,0,3.3,91.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,10,0,12.8,0,0,0,3,92.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,11,0,12.6,0,0,0,2.7,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,12,0,12.4,0,0,0,2.6,95.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,13,0,13.4,0,10,10,2.6,90.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,14,0,15.1,162,95,129,2.3,81.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,15,0,17.1,270,172,280,2.3,73.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,16,0,19.9,616,159,516,2.5,60.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,17,0,22.4,857,95,723,2.5,50.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,18,0,24.4,897,100,866,2.7,43.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,19,0,26,914,105,959,2.8,38.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,20,0,26.8,917,108,994,3.1,36.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,21,0,26.8,895,120,969,3.8,36.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,22,0,26.1,873,120,891,4.3,38.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,9,23,0,25.2,835,114,760,4.4,40.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,0,0,24.4,779,104,593,4.3,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,1,0,23.5,511,158,390,4.2,47.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,2,0,21.6,531,66,208,3.8,54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,3,0,19.3,201,28,45,3.5,64.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,4,0,18.1,0,0,0,3.6,70.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,5,0,17.5,0,0,0,3.7,73.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,6,0,17,0,0,0,3.7,76.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,7,0,16.7,0,0,0,3.5,78.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,8,0,16.3,0,0,0,3.3,81.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,9,0,15.9,0,0,0,3.1,84.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,10,0,15.6,0,0,0,3,87.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,11,0,15.5,0,0,0,2.9,88.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,12,0,15.5,0,0,0,3,89.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,13,0,16.4,88,13,15,3.4,86.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,14,0,17.9,497,52,157,3.5,80.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,15,0,19.8,690,74,350,3.2,72.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,16,0,22.2,798,88,549,2.9,63.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,17,0,24.8,864,96,730,2.8,53.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,18,0,26.9,915,97,879,2.8,45.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,19,0,28.2,941,100,979,3.1,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,20,0,29,953,100,1021,3.2,36.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,21,0,29.2,939,108,999,3.6,34.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,22,0,28.9,922,105,920,4.1,34.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,10,23,0,28,889,100,789,4.8,36.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,0,0,26.6,836,91,617,5.3,40.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,1,0,24.9,751,78,422,5.3,47.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,2,0,22.7,602,58,221,4.8,56.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,3,0,20.2,278,27,50,4.3,66.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,4,0,18.9,0,0,0,4,73.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,5,0,18.2,0,0,0,3.6,76.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,6,0,17.8,0,0,0,3.1,79.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,7,0,17.5,0,0,0,2.7,81.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,8,0,17.2,0,0,0,2.5,83.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,9,0,16.8,0,0,0,2.5,85.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,10,0,16.2,0,0,0,2.6,89.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,11,0,15.8,0,0,0,2.7,91.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,12,0,15.5,0,0,0,2.6,92.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,13,0,16.1,129,13,17,2.9,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,14,0,17.4,553,48,165,3,82.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,15,0,19.5,732,68,361,3,71.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,16,0,21.9,821,80,555,3.3,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,17,0,23.7,871,89,728,3.3,51.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,18,0,24.9,882,104,858,3.4,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,19,0,25.5,896,107,945,3.6,47.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,20,0,25.7,897,110,977,3.9,49.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,21,0,25.4,899,104,958,4.1,53.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,22,0,24.9,886,102,885,4.2,56.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,11,23,0,24.2,857,97,762,4.2,58.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,0,0,23.3,804,90,597,4.1,60.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,1,0,22.3,713,79,406,4,63.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,2,0,20.8,552,60,210,3.6,69.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,3,0,19.1,231,27,47,3,77.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,4,0,17.9,0,0,0,2.8,83.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,5,0,17.3,0,0,0,2.8,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,6,0,16.8,0,0,0,2.9,88.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,7,0,16.4,0,0,0,2.9,89.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,8,0,16.1,0,0,0,2.7,89.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,9,0,15.7,0,0,0,2.6,90.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,10,0,15.4,0,0,0,2.7,91.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,11,0,15.2,0,0,0,2.6,91.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,12,0,15,0,0,0,2.2,91.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,13,0,15.2,0,4,4,2.2,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,14,0,16.6,493,48,153,2.4,83.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,15,0,18.1,1,115,115,2.8,75.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,16,0,19.1,777,84,534,3,71.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,17,0,19.5,839,95,710,3.2,70.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,18,0,19.4,119,408,510,3.3,71.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,19,0,19.6,215,482,683,3.4,70.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,20,0,20,918,107,994,3.6,68.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,21,0,20.6,147,460,599,3.8,66.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,22,0,20.8,96,439,525,4.2,64.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,12,23,0,20.7,173,416,550,4.6,63.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,0,0,20.2,806,100,609,5,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,1,0,19.4,705,92,416,5.2,62.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,2,0,18.1,534,72,218,5.2,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,3,0,16.3,190,33,49,4.8,70.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,4,0,15,0,0,0,4.8,77.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,5,0,14.2,0,0,0,4.7,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,6,0,13.8,0,0,0,4.6,86.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,7,0,13.5,0,0,0,4.5,87.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,8,0,13.2,0,0,0,4.3,87.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,9,0,12.8,0,0,0,4.1,89.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,10,0,12.5,0,0,0,4,90.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,11,0,12.3,0,0,0,3.8,90.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,12,0,12,0,0,0,3.6,91.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,13,0,12.7,66,14,16,3.8,87.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,14,0,14.4,519,56,166,4.1,75.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,15,0,16.4,730,78,370,4.1,61.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,16,0,18.3,836,92,575,3.9,49.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,17,0,19.9,900,101,760,3.5,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,18,0,21.3,919,118,903,3.3,36.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,19,0,22.4,937,121,996,3.4,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,20,0,23,946,122,1037,3.8,31.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,21,0,23.2,939,123,1016,4.2,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,22,0,23.2,917,120,933,4.5,31.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,13,23,0,23,879,115,798,4.7,32.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,0,0,22.4,827,104,626,4.9,34.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,1,0,21.4,741,88,429,4.8,38.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,2,0,19.4,587,65,226,4.5,47.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,3,0,16.5,259,30,53,4.1,63.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,4,0,15.2,0,0,0,3.8,71.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,5,0,14.6,0,0,0,3.4,74.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,6,0,14.1,0,0,0,3.1,76.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,7,0,13.9,0,0,0,3.1,76.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,8,0,13.9,0,0,0,2.8,74.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,9,0,13.9,0,0,0,2.7,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,10,0,13.9,0,0,0,2.7,72.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,14,11,0,13.7,0,0,0,2.5,72.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
