Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563176,-,-,-,37.78,-122.41,0,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Wind Speed,Relative Humidity
2024,6,10,16,0,17.3,793,96,554,0,72.19
2024,6,10,17,0,19.3,856,106,734,0,65.29
2024,6,10,18,0,21.200000000000003,906,107,882,0,58.5
2024,6,10,19,0,22.6,926,111,977,0,53.81
2024,6,10,20,0,23.3,934,113,1016,0,51.27
2024,6,10,21,0,23.5,868,154,978,0,49.95
2024,6,10,22,0,23.1,850,148,900,0,50.42
2024,6,10,23,0,22.400000000000002,816,139,771,0,51.81
2024,6,11,0,0,21.200000000000003,759,124,602,0,55.04
2024,6,11,1,0,19.700000000000003,661,105,407,0,59.61
2024,6,11,2,0,17.8,494,76,210,0,66.54
2024,6,11,3,0,15.8,171,31,45,0,75.57000000000001
2024,6,11,4,0,14.8,0,0,0,0,80.37
2024,6,11,5,0,14.200000000000001,0,0,0,0,83.14
2024,6,11,6,0,13.700000000000001,0,0,0,0,85.51
2024,6,11,7,0,13.200000000000001,0,0,0,0,87.97
2024,6,11,8,0,12.8,0,0,0,0,90.02
2024,6,11,9,0,12.4,0,0,0,0,92.69
2024,6,11,10,0,12.200000000000001,0,0,0,0,94.38
2024,6,11,11,0,11.9,0,0,0,0,96.69
2024,6,11,12,0,11.8,0,0,0,0,97.33
2024,6,11,13,0,12.9,56,13,15,0,91.89
2024,6,11,14,0,14.9,467,59,158,0,81.51
2024,6,11,15,0,17,675,84,354,0,72.71000000000001
2024,6,11,16,0,19.3,787,100,555,0,63.84
2024,6,11,17,0,21.700000000000003,853,109,735,0,56.04
2024,6,11,18,0,24,891,117,878,0,49.160000000000004
2024,6,11,19,0,26,910,121,971,0,43.34
2024,6,11,20,0,27.200000000000003,919,122,1010,0,40.480000000000004
2024,6,11,21,0,27.5,913,122,990,0,39.86
2024,6,11,22,0,27.200000000000003,894,118,909,0,40.480000000000004
2024,6,11,23,0,26.5,864,111,781,0,41.75
2024,6,12,0,0,25.5,811,101,612,0,43.88
2024,6,12,1,0,23.8,722,86,417,0,48.65
2024,6,12,2,0,21.200000000000003,563,65,218,0,57.49
2024,6,12,3,0,18.400000000000002,230,29,49,0,69.19
2024,6,12,4,0,16.900000000000002,0,0,0,0,75.45
2024,6,12,5,0,16.1,0,0,0,0,79.11
2024,6,12,6,0,15.5,0,0,0,0,81.81
2024,6,12,7,0,15.100000000000001,0,0,0,0,83.37
2024,6,12,8,0,14.700000000000001,0,0,0,0,85.34
2024,6,12,9,0,14.3,0,0,0,0,87.72
2024,6,12,10,0,13.8,0,0,0,0,90.48
2024,6,12,11,0,13.5,0,0,0,0,91.48
2024,6,12,12,0,13.4,0,0,0,0,91.15
2024,6,12,13,0,13.9,62,13,15,0,89.32000000000001
2024,6,12,14,0,15.100000000000001,477,57,158,0,82.21000000000001
2024,6,12,15,0,16.7,683,81,355,0,75.43
2024,6,12,16,0,18.3,790,97,554,0,68.43
2024,6,12,17,0,19.8,851,110,734,0,63.17
2024,6,12,18,0,20.8,911,106,884,0,59.980000000000004
2024,6,12,19,0,21.3,928,112,979,0,58.36
2024,6,12,20,0,21.3,935,116,1020,0,58.32
2024,6,12,21,0,21.200000000000003,905,132,993,0,58.43
2024,6,12,22,0,20.900000000000002,892,126,916,0,58.92
2024,6,12,23,0,20.3,865,118,789,0,60.34
2024,6,13,0,0,19.3,812,107,619,0,63.26
2024,6,13,1,0,18.2,720,92,423,0,66.39
2024,6,13,2,0,16.7,553,70,222,0,71.31
2024,6,13,3,0,15,204,32,50,0,78.66
2024,6,13,4,0,14,0,0,0,0,84.03
2024,6,13,5,0,13.4,0,0,0,0,87.25
2024,6,13,6,0,13.100000000000001,0,0,0,0,88.8
2024,6,13,7,0,12.8,0,0,0,0,90.47
2024,6,13,8,0,12.600000000000001,0,0,0,0,91.71000000000001
2024,6,13,9,0,12.3,0,0,0,0,93.43
2024,6,13,10,0,12.100000000000001,0,0,0,0,93.74
2024,6,13,11,0,11.9,0,0,0,0,94.03
2024,6,13,12,0,11.700000000000001,0,0,0,0,94.43
2024,6,13,13,0,12.200000000000001,42,14,15,0,90.88
2024,6,13,14,0,13.4,452,63,159,0,84.41
2024,6,13,15,0,14.8,16,187,193,0,77.66
2024,6,13,16,0,16.2,120,324,393,0,71.4
2024,6,13,17,0,17.5,84,370,431,0,66.16
2024,6,13,18,0,18.5,48,416,457,0,62.34
2024,6,13,19,0,19.200000000000003,7,414,421,0,59.68
2024,6,13,20,0,19.400000000000002,67,478,542,0,58.870000000000005
2024,6,13,21,0,19.200000000000003,894,138,988,0,59.46
2024,6,13,22,0,18.8,177,486,643,0,60.550000000000004
2024,6,13,23,0,18.3,130,424,525,0,61.68
2024,6,14,0,0,17.5,12,275,283,0,64.1
2024,6,14,1,0,16.3,0,114,115,0,68.7
2024,6,14,2,0,14.8,0,72,72,0,75.57000000000001
2024,6,14,3,0,13.5,169,33,48,0,82.44
2024,6,14,4,0,12.8,0,0,0,0,86.52
2024,6,14,5,0,12.5,0,0,0,0,88.33
2024,6,14,6,0,12.3,0,0,0,0,90.17
2024,6,14,7,0,12.4,0,0,0,0,90.13
2024,6,14,8,0,12.3,0,0,0,0,90.81
2024,6,14,9,0,12.200000000000001,0,0,0,0,91.21000000000001
2024,6,14,10,0,11.9,0,0,0,0,93.17
2024,6,14,11,0,11.700000000000001,0,0,0,0,94
2024,6,14,12,0,11.5,0,0,0,0,94.64
2024,6,14,13,0,12.100000000000001,59,14,16,0,90.3
2024,6,14,14,0,13.4,487,58,161,0,82.23
2024,6,14,15,0,15.200000000000001,698,80,360,0,73.46000000000001
2024,6,14,16,0,17,801,94,557,0,66.09
2024,6,14,17,0,18.6,859,105,735,0,60.620000000000005
2024,6,14,18,0,19.8,917,100,884,0,57.14
2024,6,14,19,0,20.6,939,102,980,0,54.64
2024,6,14,20,0,21,948,104,1022,0,52.99
2024,6,14,21,0,21.1,938,109,1002,0,51.19
2024,6,14,22,0,21,935,101,929,0,48.870000000000005
2024,6,14,23,0,20.6,915,92,804,0,47.61
2024,6,15,0,0,19.8,867,84,633,0,48.870000000000005
2024,6,15,1,0,18.6,775,75,433,0,53.47
2024,6,15,2,0,17,603,61,228,0,62.32
2024,6,15,3,0,15.3,247,30,52,0,73.57000000000001
2024,6,15,4,0,14.5,0,0,0,0,79.49
2024,6,15,5,0,14,0,0,0,0,82.68
2024,6,15,6,0,13.8,0,0,0,0,83.8
2024,6,15,7,0,13.600000000000001,0,0,0,0,84.42
2024,6,15,8,0,13,0,0,0,0,86.65
2024,6,15,9,0,12.600000000000001,0,0,0,0,87.87
2024,6,15,10,0,12.200000000000001,0,0,0,0,89.42
2024,6,15,11,0,11.700000000000001,0,0,0,0,92.02
2024,6,15,12,0,11.4,0,0,0,0,93.62
2024,6,15,13,0,12,86,14,16,0,89.91
2024,6,15,14,0,13.600000000000001,527,53,165,0,79.86
2024,6,15,15,0,15.700000000000001,726,74,364,0,67.61
2024,6,15,16,0,18,827,87,564,0,57.02
2024,6,15,17,0,20.1,882,95,741,0,49.870000000000005
2024,6,15,18,0,22,927,95,887,0,43.99
2024,6,15,19,0,23.400000000000002,946,98,982,0,39.45
2024,6,15,20,0,24,950,100,1019,0,37.25
2024,6,15,21,0,24.200000000000003,924,115,994,0,36.02
2024,6,15,22,0,23.8,909,111,917,0,36.26
2024,6,15,23,0,23,879,105,789,0,37.74
2024,6,16,0,0,21.6,829,97,622,0,41.160000000000004
2024,6,16,1,0,19.8,741,84,427,0,46.96
2024,6,16,2,0,17.3,584,65,226,0,57.85
2024,6,16,3,0,14.9,248,31,53,0,70.93
2024,6,16,4,0,13.700000000000001,0,0,0,0,78.57000000000001
2024,6,16,5,0,13.3,0,0,0,0,81.21000000000001
2024,6,16,6,0,12.9,0,0,0,0,83.73
2024,6,16,7,0,12.700000000000001,0,0,0,0,84.87
2024,6,16,8,0,12.600000000000001,0,0,0,0,84.68
2024,6,16,9,0,12.600000000000001,0,0,0,0,82.88
2024,6,16,10,0,12.5,0,0,0,0,82.16
2024,6,16,11,0,12.200000000000001,0,0,0,0,83.35000000000001
2024,6,16,12,0,11.700000000000001,0,0,0,0,86.56
2024,6,16,13,0,12.4,84,13,15,0,83.43
2024,6,16,14,0,14,500,54,160,0,74.61
2024,6,16,15,0,16,697,78,356,0,65.25
2024,6,16,16,0,18.1,808,93,559,0,55.63
2024,6,16,17,0,19.900000000000002,874,102,742,0,48.77
2024,6,16,18,0,21.200000000000003,912,108,887,0,44.160000000000004
2024,6,16,19,0,22.1,927,114,980,0,40.550000000000004
2024,6,16,20,0,22.5,929,118,1017,0,38.15
2024,6,16,21,0,22.6,938,106,999,0,36.86
2024,6,16,22,0,22.400000000000002,916,104,917,0,36.99
2024,6,16,23,0,21.8,877,101,784,0,38.84
2024,6,17,0,0,20.700000000000003,825,92,615,0,42.550000000000004
2024,6,17,1,0,19.200000000000003,740,79,422,0,48.11
2024,6,17,2,0,17.400000000000002,590,60,224,0,56.09
2024,6,17,3,0,15.600000000000001,282,28,53,0,66.24
2024,6,17,4,0,14.600000000000001,0,0,0,0,73.28
2024,6,17,5,0,14,0,0,0,0,77.23
2024,6,17,6,0,13.700000000000001,0,0,0,0,78.58
2024,6,17,7,0,13.5,0,0,0,0,78.72
2024,6,17,8,0,13.200000000000001,0,0,0,0,79.53
2024,6,17,9,0,12.700000000000001,0,0,0,0,82.06
2024,6,17,10,0,12.200000000000001,0,0,0,0,85.07000000000001
2024,6,17,11,0,11.700000000000001,0,0,0,0,88
2024,6,17,12,0,11.100000000000001,0,0,0,0,91.54
2024,6,17,13,0,11.700000000000001,83,13,15,0,87.4
2024,6,17,14,0,13.3,525,54,164,0,76.58
2024,6,17,15,0,15.8,735,75,368,0,60.52
2024,6,17,16,0,18.3,830,94,573,0,45.04
2024,6,17,17,0,20,900,104,762,0,36.28
2024,6,17,18,0,21.6,962,95,917,0,31.13
2024,6,17,19,0,22.900000000000002,981,95,1011,0,28.240000000000002
2024,6,17,20,0,23.700000000000003,983,96,1047,0,27.09
2024,6,17,21,0,24.1,943,121,1019,0,26.85
2024,6,17,22,0,24.200000000000003,922,120,939,0,27.060000000000002
2024,6,17,23,0,24,888,114,807,0,27.560000000000002
2024,6,18,0,0,23.6,834,105,635,0,28.77
2024,6,18,1,0,22.400000000000002,740,92,435,0,33.1
2024,6,18,2,0,19.900000000000002,575,70,230,0,46.62
2024,6,18,3,0,16.900000000000002,248,32,54,0,61.1
2024,6,18,4,0,15.5,0,0,0,0,67.81
2024,6,18,5,0,14.600000000000001,0,0,0,0,72.8
2024,6,18,6,0,14,0,0,0,0,75.72
2024,6,18,7,0,13.5,0,0,0,0,77.84
2024,6,18,8,0,12.9,0,0,0,0,80.72
2024,6,18,9,0,12.700000000000001,0,0,0,0,80.64
2024,6,18,10,0,12.8,0,0,0,0,78.03
2024,6,18,11,0,12.9,0,0,0,0,75.86
2024,6,18,12,0,12.9,0,0,0,0,74.62
2024,6,18,13,0,13.9,77,11,13,0,71.73
2024,6,18,14,0,16.5,484,55,157,0,61.4
2024,6,18,15,0,18.5,691,79,354,0,51.800000000000004
2024,6,18,16,0,20.6,797,95,554,0,44.52
2024,6,18,17,0,22.3,530,239,626,0,38.36
2024,6,18,18,0,23.6,301,447,704,0,34.14
2024,6,18,19,0,24.1,903,128,972,0,33.03
2024,6,18,20,0,23.200000000000003,229,462,684,0,34.82
2024,6,18,21,0,21.700000000000003,280,428,695,0,38.980000000000004
2024,6,18,22,0,20.900000000000002,884,130,916,0,41.75
2024,6,18,23,0,21.1,878,110,795,0,41.43
2024,6,19,0,0,20.700000000000003,800,112,621,0,41.64
2024,6,19,1,0,19.5,723,91,428,0,44.67
2024,6,19,2,0,17.5,575,67,228,0,53.39
2024,6,19,3,0,15,264,31,55,0,68.43
2024,6,19,4,0,13.700000000000001,0,0,0,0,77.8
2024,6,19,5,0,12.9,0,0,0,0,84.02
2024,6,19,6,0,12.4,0,0,0,0,87.93
2024,6,19,7,0,12,0,0,0,0,90.74
2024,6,19,8,0,11.8,0,0,0,0,92.29
2024,6,19,9,0,11.600000000000001,0,0,0,0,93.64
2024,6,19,10,0,11.4,0,0,0,0,94.78
2024,6,19,11,0,11.100000000000001,0,0,0,0,96.53
2024,6,19,12,0,11,0,0,0,0,96.75
2024,6,19,13,0,11.700000000000001,77,12,15,0,92.49
2024,6,19,14,0,13.100000000000001,2,79,79,0,84.81
2024,6,19,15,0,14.5,20,191,199,0,77.33
2024,6,19,16,0,15.700000000000001,794,96,553,0,70.86
2024,6,19,17,0,17,58,366,408,0,64.39
2024,6,19,18,0,18.2,141,458,578,0,58.85
2024,6,19,19,0,18.900000000000002,904,127,972,0,55.32
2024,6,19,20,0,19.3,914,128,1013,0,52.64
2024,6,19,21,0,19.5,886,141,985,0,50.99
2024,6,19,22,0,19.3,872,134,909,0,51.370000000000005
2024,6,19,23,0,18.7,843,124,782,0,53.230000000000004
2024,6,20,0,0,17.8,790,112,615,0,56.4
2024,6,20,1,0,16.7,1,145,145,0,60.82
2024,6,20,2,0,15.100000000000001,0,56,56,0,69.05
2024,6,20,3,0,13.4,220,31,52,0,79.34
2024,6,20,4,0,12.4,0,0,0,0,86.67
2024,6,20,5,0,11.9,0,0,0,0,90.38
2024,6,20,6,0,11.600000000000001,0,0,0,0,92.12
2024,6,20,7,0,11.3,0,0,0,0,93.59
2024,6,20,8,0,11.100000000000001,0,0,0,0,94.2
2024,6,20,9,0,11,0,0,0,0,94.67
2024,6,20,10,0,10.9,0,0,0,0,95.34
2024,6,20,11,0,10.9,0,0,0,0,95.39
2024,6,20,12,0,11,0,0,0,0,95.10000000000001
2024,6,20,13,0,11.600000000000001,49,10,11,0,92.10000000000001
2024,6,20,14,0,12.600000000000001,424,60,148,0,87.36
2024,6,20,15,0,14,625,91,339,0,80.83
2024,6,20,16,0,15.3,1,177,177,0,74.59
2024,6,20,17,0,16.7,1,263,264,0,68.18
2024,6,20,18,0,17.7,195,397,564,0,63.85
2024,6,20,19,0,18.5,321,488,788,0,60.26
2024,6,20,20,0,19.1,297,514,801,0,57.7
2024,6,20,21,0,19.200000000000003,478,332,787,0,57.06
2024,6,20,22,0,19.1,338,389,690,0,57.03
2024,6,20,23,0,18.6,412,370,692,0,58.69
2024,6,21,0,0,17.900000000000002,197,301,426,0,61.26
2024,6,21,1,0,16.900000000000002,20,215,225,0,65.31
2024,6,21,2,0,15.4,0,57,57,0,72.7
2024,6,21,3,0,13.700000000000001,198,31,49,0,82
2024,6,21,4,0,12.8,0,0,0,0,86.9
2024,6,21,5,0,12.200000000000001,0,0,0,0,89.84
2024,6,21,6,0,11.9,0,0,0,0,90.9
2024,6,21,7,0,11.700000000000001,0,0,0,0,91.41
2024,6,21,8,0,11.5,0,0,0,0,92.17
2024,6,21,9,0,11.3,0,0,0,0,93.53
2024,6,21,10,0,11.3,0,0,0,0,93.94
2024,6,21,11,0,11.3,0,0,0,0,94.33
2024,6,21,12,0,11.3,0,0,0,0,94.53
2024,6,21,13,0,11.700000000000001,60,11,13,0,92.59
2024,6,21,14,0,12.9,455,57,152,0,87.13
2024,6,21,15,0,14.4,663,84,347,0,80.42
2024,6,21,16,0,16.3,776,100,546,0,71.8
2024,6,21,17,0,18,843,111,727,0,64.46000000000001
2024,6,21,18,0,19.400000000000002,883,119,872,0,58.76
2024,6,21,19,0,20.400000000000002,905,123,968,0,54.85
2024,6,21,20,0,21,916,125,1012,0,52.550000000000004
2024,6,21,21,0,21.1,908,127,992,0,52.31
2024,6,21,22,0,21.1,893,122,917,0,52.35
2024,6,21,23,0,20.900000000000002,864,115,790,0,52.68
2024,6,22,0,0,20.400000000000002,813,103,622,0,54.06
2024,6,22,1,0,19.1,729,88,429,0,58.42
2024,6,22,2,0,17.3,580,66,229,0,65.73
2024,6,22,3,0,15.3,268,31,56,0,76.04
2024,6,22,4,0,14.200000000000001,0,0,0,0,82.11
2024,6,22,5,0,13.600000000000001,0,0,0,0,85.48
2024,6,22,6,0,13.200000000000001,0,0,0,0,87.83
2024,6,22,7,0,12.8,0,0,0,0,90.35000000000001
2024,6,22,8,0,12.600000000000001,0,0,0,0,91.69
2024,6,22,9,0,12.200000000000001,0,0,0,0,93.86
2024,6,22,10,0,11.8,0,0,0,0,95.23
2024,6,22,11,0,11.4,0,0,0,0,96.3
2024,6,22,12,0,11,0,0,0,0,97.35000000000001
2024,6,22,13,0,12.100000000000001,72,12,14,0,89.99
2024,6,22,14,0,13.8,508,54,159,0,79.19
2024,6,22,15,0,16.1,712,76,357,0,68.22
2024,6,22,16,0,18.5,820,90,560,0,58.4
2024,6,22,17,0,20.700000000000003,882,100,743,0,51.77
2024,6,22,18,0,22.700000000000003,929,100,892,0,46.28
2024,6,22,19,0,24.200000000000003,950,104,990,0,41.39
2024,6,22,20,0,25.200000000000003,954,105,1029,0,38.39
2024,6,22,21,0,25.6,942,110,1008,0,37.06
2024,6,22,22,0,25.6,925,108,932,0,36.77
2024,6,22,23,0,25.1,895,103,803,0,37.7
2024,6,23,0,0,24.3,844,95,634,0,39.49
2024,6,23,1,0,22.900000000000002,759,82,437,0,43.63
2024,6,23,2,0,20.6,606,63,234,0,52.19
2024,6,23,3,0,17.8,285,31,58,0,65.6
2024,6,23,4,0,16.400000000000002,0,0,0,0,71.86
2024,6,23,5,0,15.600000000000001,0,0,0,0,75.60000000000001
2024,6,23,6,0,14.9,0,0,0,0,79.09
2024,6,23,7,0,14.4,0,0,0,0,81.64
2024,6,23,8,0,14.100000000000001,0,0,0,0,83.22
2024,6,23,9,0,13.700000000000001,0,0,0,0,85.55
2024,6,23,10,0,13.200000000000001,0,0,0,0,88.3
2024,6,23,11,0,12.9,0,0,0,0,89.72
2024,6,23,12,0,12.5,0,0,0,0,91.74
2024,6,23,13,0,13.100000000000001,79,12,14,0,87.99
2024,6,23,14,0,14.600000000000001,512,52,158,0,80.17
2024,6,23,15,0,16.5,711,75,356,0,70.45
2024,6,23,16,0,18.3,814,91,557,0,62.99
2024,6,23,17,0,19.900000000000002,871,102,737,0,57.78
2024,6,23,18,0,21.400000000000002,904,112,882,0,52.92
2024,6,23,19,0,22.5,919,118,976,0,49.65
2024,6,23,20,0,23.1,926,120,1017,0,48.06
2024,6,23,21,0,23.3,929,116,1001,0,47.410000000000004
2024,6,23,22,0,23.200000000000003,917,110,926,0,47.31
2024,6,23,23,0,22.6,890,103,800,0,48.410000000000004
2024,6,24,0,0,21.5,845,92,632,0,51.1
2024,6,24,1,0,19.900000000000002,762,80,437,0,55.84
2024,6,24,2,0,17.900000000000002,612,62,235,0,63.24
2024,6,24,3,0,15.9,300,31,59,0,72.45
2024,6,24,4,0,14.9,0,0,0,0,77.84
2024,6,24,5,0,14.3,0,0,0,0,81.38
2024,6,24,6,0,13.9,0,0,0,0,83.98
2024,6,24,7,0,13.600000000000001,0,0,0,0,85.62
2024,6,24,8,0,13.4,0,0,0,0,86.59
2024,6,24,9,0,13.100000000000001,0,0,0,0,88.11
2024,6,24,10,0,12.700000000000001,0,0,0,0,90.16
2024,6,24,11,0,12.4,0,0,0,0,91.7
2024,6,24,12,0,12.200000000000001,0,0,0,0,92.57000000000001
2024,6,24,13,0,13,78,13,15,0,87.78
2024,6,24,14,0,14.8,539,51,162,0,77.11
2024,6,24,15,0,16.8,742,71,363,0,66.98
2024,6,24,16,0,18.6,845,83,567,0,60
2024,6,24,17,0,20.3,902,91,747,0,54.15
2024,6,24,18,0,21.8,945,92,896,0,49.34
2024,6,24,19,0,22.8,960,94,989,0,46.26
2024,6,24,20,0,23.400000000000002,965,94,1028,0,43.89
2024,6,24,21,0,23.5,917,120,994,0,42.7
2024,6,24,22,0,23.200000000000003,900,114,915,0,43.050000000000004
2024,6,24,23,0,22.5,873,105,788,0,44.72
2024,6,25,0,0,21.5,823,93,619,0,47.51
2024,6,25,1,0,20.200000000000003,744,78,427,0,52.08
2024,6,25,2,0,18.5,603,60,230,0,60.15
2024,6,25,3,0,16.5,298,29,58,0,71.54
2024,6,25,4,0,15.4,0,0,0,0,78.34
2024,6,25,5,0,14.8,0,0,0,0,81.97
2024,6,25,6,0,14.3,0,0,0,0,84.75
2024,6,25,7,0,14,0,0,0,0,86.16
2024,6,25,8,0,13.700000000000001,0,0,0,0,87.5
2024,6,25,9,0,13.5,0,0,0,0,88.32000000000001
2024,6,25,10,0,13.3,0,0,0,0,89.13
2024,6,25,11,0,13.200000000000001,0,0,0,0,89.42
2024,6,25,12,0,13.200000000000001,0,0,0,0,89.35000000000001
2024,6,25,13,0,13.700000000000001,0,8,8,0,86.78
2024,6,25,14,0,15,197,89,130,0,80.2
2024,6,25,15,0,17.1,447,131,307,0,69.44
2024,6,25,16,0,19.200000000000003,282,272,433,0,59.22
2024,6,25,17,0,20.900000000000002,55,345,385,0,53.47
2024,6,25,18,0,22.5,204,377,550,0,47.33
2024,6,25,19,0,23.6,934,93,963,0,42.12
2024,6,25,20,0,23.8,321,479,790,0,40.15
2024,6,25,21,0,23.400000000000002,287,483,756,0,40.730000000000004
2024,6,25,22,0,22.900000000000002,898,102,902,0,41.71
2024,6,25,23,0,22.200000000000003,260,396,600,0,43.26
2024,6,26,0,0,21.200000000000003,761,112,599,0,46.15
2024,6,26,1,0,19.8,663,97,408,0,51.39
2024,6,26,2,0,18.1,3,109,110,0,59.42
2024,6,26,3,0,16.5,12,45,46,0,68.31
2024,6,26,4,0,15.5,0,0,0,0,74.28
2024,6,26,5,0,15,0,0,0,0,76.99
2024,6,26,6,0,14.5,0,0,0,0,80.27
2024,6,26,7,0,14.200000000000001,0,0,0,0,82.60000000000001
2024,6,26,8,0,13.9,0,0,0,0,84.9
2024,6,26,9,0,13.600000000000001,0,0,0,0,87.15
2024,6,26,10,0,13.3,0,0,0,0,89.07000000000001
2024,6,26,11,0,13.100000000000001,0,0,0,0,90.2
2024,6,26,12,0,12.9,0,0,0,0,91.27
2024,6,26,13,0,13.200000000000001,98,11,13,0,89.52
2024,6,26,14,0,14.5,515,48,152,0,82.22
2024,6,26,15,0,16,2,129,129,0,74.09
2024,6,26,16,0,17.400000000000002,7,228,232,0,67.3
2024,6,26,17,0,18.5,874,89,724,0,62.42
2024,6,26,18,0,19.400000000000002,906,97,867,0,57.35
2024,6,26,19,0,19.900000000000002,932,98,967,0,54.52
2024,6,26,20,0,20,944,98,1011,0,53.6
2024,6,26,21,0,20.1,933,105,994,0,53
2024,6,26,22,0,20.1,929,97,924,0,52.88
2024,6,26,23,0,19.8,911,88,802,0,53.85
2024,6,27,0,0,19.3,871,80,637,0,55.47
2024,6,27,1,0,18.400000000000002,794,69,442,0,59.14
2024,6,27,2,0,17.1,655,54,240,0,65.89
2024,6,27,3,0,15.5,349,28,61,0,75.94
2024,6,27,4,0,14.5,0,0,0,0,82.98
2024,6,27,5,0,14,0,0,0,0,86.55
2024,6,27,6,0,13.700000000000001,0,0,0,0,88.46000000000001
2024,6,27,7,0,13.5,0,0,0,0,89.48
2024,6,27,8,0,13.4,0,0,0,0,89.76
2024,6,27,9,0,13.200000000000001,0,0,0,0,90.23
2024,6,27,10,0,12.8,0,0,0,0,91.77
2024,6,27,11,0,12.4,0,0,0,0,93.68
2024,6,27,12,0,12.100000000000001,0,0,0,0,95.11
2024,6,27,13,0,12.8,93,11,13,0,90.60000000000001
2024,6,27,14,0,14.3,541,48,157,0,82.21000000000001
2024,6,27,15,0,16.1,738,67,356,0,72.7
2024,6,27,16,0,18.1,839,79,557,0,63.050000000000004
2024,6,27,17,0,19.700000000000003,897,88,740,0,56.5
2024,6,27,18,0,20.900000000000002,941,89,888,0,52.13
2024,6,27,19,0,21.5,959,93,986,0,49.92
2024,6,27,20,0,21.700000000000003,965,95,1029,0,49.160000000000004
2024,6,27,21,0,21.5,930,116,1003,0,49.49
2024,6,27,22,0,21.400000000000002,920,110,929,0,49.42
2024,6,27,23,0,21.1,894,102,803,0,49.980000000000004
2024,6,28,0,0,20.5,851,92,637,0,51.72
2024,6,28,1,0,19.5,771,80,442,0,55.29
2024,6,28,2,0,17.7,625,62,239,0,63.77
2024,6,28,3,0,15.600000000000001,298,32,60,0,75.75
2024,6,28,4,0,14.3,0,0,0,0,83.72
2024,6,28,5,0,13.600000000000001,0,0,0,0,87.56
2024,6,28,6,0,13.100000000000001,0,0,0,0,90.07000000000001
2024,6,28,7,0,12.8,0,0,0,0,91.22
2024,6,28,8,0,12.4,0,0,0,0,93.24
2024,6,28,9,0,12.100000000000001,0,0,0,0,94.94
2024,6,28,10,0,11.9,0,0,0,0,95.54
2024,6,28,11,0,11.8,0,0,0,0,94.95
2024,6,28,12,0,12,0,0,0,0,92.63
2024,6,28,13,0,13.100000000000001,53,10,11,0,86.55
2024,6,28,14,0,15.200000000000001,485,52,150,0,75.31
2024,6,28,15,0,17.2,690,75,344,0,66.81
2024,6,28,16,0,19.700000000000003,798,89,543,0,56.86
2024,6,28,17,0,22,862,99,724,0,48.14
2024,6,28,18,0,23.900000000000002,896,108,869,0,42.01
2024,6,28,19,0,25,915,112,964,0,39.19
2024,6,28,20,0,25.200000000000003,924,113,1007,0,39.35
2024,6,28,21,0,25,917,115,989,0,40.08
2024,6,28,22,0,24.700000000000003,905,110,916,0,40.47
2024,6,28,23,0,24.200000000000003,879,103,792,0,41.03
2024,6,29,0,0,23.400000000000002,833,92,626,0,42.44
2024,6,29,1,0,22,757,79,435,0,46
2024,6,29,2,0,20,615,60,235,0,53.160000000000004
2024,6,29,3,0,17.400000000000002,309,30,60,0,65.75
2024,6,29,4,0,16,0,0,0,0,73.91
2024,6,29,5,0,15.100000000000001,0,0,0,0,79.69
2024,6,29,6,0,14.5,0,0,0,0,83.57000000000001
2024,6,29,7,0,14.100000000000001,0,0,0,0,86.29
2024,6,29,8,0,13.700000000000001,0,0,0,0,88.87
2024,6,29,9,0,13.4,0,0,0,0,90.83
2024,6,29,10,0,13.100000000000001,0,0,0,0,92.38
2024,6,29,11,0,12.8,0,0,0,0,93.76
2024,6,29,12,0,12.600000000000001,0,0,0,0,94.46000000000001
2024,6,29,13,0,13.3,74,11,12,0,89.79
2024,6,29,14,0,14.8,517,47,151,0,81.08
2024,6,29,15,0,16.5,715,67,345,0,73.39
2024,6,29,16,0,18.400000000000002,817,80,544,0,66.26
2024,6,29,17,0,20.400000000000002,877,89,725,0,58.78
2024,6,29,18,0,22,921,90,872,0,53.22
2024,6,29,19,0,23.200000000000003,941,95,971,0,48.800000000000004
2024,6,29,20,0,23.6,946,98,1012,0,47.21
2024,6,29,21,0,23.6,905,123,986,0,46.82
2024,6,29,22,0,23.3,889,118,910,0,47.37
